# Neutrino-Ar40 nc cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-1.7670039e+00   1.3656439e-03   1.3656439e-03   1.3656439e-03   1.3656439e-03   1.3656439e-03   1.3656439e-03
-1.7644715e+00   1.3949757e-03   1.3949757e-03   1.3949757e-03   1.3949757e-03   1.3949757e-03   1.3949757e-03
-1.761954e+00   1.4243075e-03   1.4243075e-03   1.4243075e-03   1.4243075e-03   1.4243075e-03   1.4243075e-03
-1.7594508e+00   1.4536392e-03   1.4536392e-03   1.4536392e-03   1.4536392e-03   1.4536392e-03   1.4536392e-03
-1.756962e+00   1.482971e-03   1.482971e-03   1.482971e-03   1.482971e-03   1.482971e-03   1.482971e-03
-1.7544873e+00   1.5123028e-03   1.5123028e-03   1.5123028e-03   1.5123028e-03   1.5123028e-03   1.5123028e-03
-1.7520267e+00   1.5416346e-03   1.5416346e-03   1.5416346e-03   1.5416346e-03   1.5416346e-03   1.5416346e-03
-1.74958e+00   1.5709663e-03   1.5709663e-03   1.5709663e-03   1.5709663e-03   1.5709663e-03   1.5709663e-03
-1.747147e+00   1.6002981e-03   1.6002981e-03   1.6002981e-03   1.6002981e-03   1.6002981e-03   1.6002981e-03
-1.7447275e+00   1.6296299e-03   1.6296299e-03   1.6296299e-03   1.6296299e-03   1.6296299e-03   1.6296299e-03
-1.7423214e+00   1.6589616e-03   1.6589616e-03   1.6589616e-03   1.6589616e-03   1.6589616e-03   1.6589616e-03
-1.7399286e+00   1.6856987e-03   1.6856987e-03   1.6856987e-03   1.6856987e-03   1.6856987e-03   1.6856987e-03
-1.737549e+00   1.7065756e-03   1.7065756e-03   1.7065756e-03   1.7065756e-03   1.7065756e-03   1.7065756e-03
-1.7351822e+00   1.7274526e-03   1.7274526e-03   1.7274526e-03   1.7274526e-03   1.7274526e-03   1.7274526e-03
-1.7328283e+00   1.7483295e-03   1.7483295e-03   1.7483295e-03   1.7483295e-03   1.7483295e-03   1.7483295e-03
-1.7304871e+00   1.7692064e-03   1.7692064e-03   1.7692064e-03   1.7692064e-03   1.7692064e-03   1.7692064e-03
-1.7281584e+00   1.7900834e-03   1.7900834e-03   1.7900834e-03   1.7900834e-03   1.7900834e-03   1.7900834e-03
-1.7258421e+00   1.8109602e-03   1.8109602e-03   1.8109602e-03   1.8109602e-03   1.8109602e-03   1.8109602e-03
-1.7235382e+00   1.8318371e-03   1.8318371e-03   1.8318371e-03   1.8318371e-03   1.8318371e-03   1.8318371e-03
-1.7212464e+00   1.8527141e-03   1.8527141e-03   1.8527141e-03   1.8527141e-03   1.8527141e-03   1.8527141e-03
-1.7189666e+00   1.873591e-03   1.873591e-03   1.873591e-03   1.873591e-03   1.873591e-03   1.873591e-03
-1.7166988e+00   1.8944679e-03   1.8944679e-03   1.8944679e-03   1.8944679e-03   1.8944679e-03   1.8944679e-03
-1.7144427e+00   1.9153449e-03   1.9153449e-03   1.9153449e-03   1.9153449e-03   1.9153449e-03   1.9153449e-03
-1.7121983e+00   1.9362217e-03   1.9362217e-03   1.9362217e-03   1.9362217e-03   1.9362217e-03   1.9362217e-03
-1.7099653e+00   1.9570987e-03   1.9570987e-03   1.9570987e-03   1.9570987e-03   1.9570987e-03   1.9570987e-03
-1.7077439e+00   1.9779755e-03   1.9779755e-03   1.9779755e-03   1.9779755e-03   1.9779755e-03   1.9779755e-03
-1.7055337e+00   1.9988525e-03   1.9988525e-03   1.9988525e-03   1.9988525e-03   1.9988525e-03   1.9988525e-03
-1.7033348e+00   2.0197295e-03   2.0197295e-03   2.0197295e-03   2.0197295e-03   2.0197295e-03   2.0197295e-03
-1.701147e+00   2.0406062e-03   2.0406062e-03   2.0406062e-03   2.0406062e-03   2.0406062e-03   2.0406062e-03
-1.69897e+00   2.0614832e-03   2.0614832e-03   2.0614832e-03   2.0614832e-03   2.0614832e-03   2.0614832e-03
-1.6968039e+00   2.0823602e-03   2.0823602e-03   2.0823602e-03   2.0823602e-03   2.0823602e-03   2.0823602e-03
-1.6946486e+00   2.103237e-03   2.103237e-03   2.103237e-03   2.103237e-03   2.103237e-03   2.103237e-03
-1.6925039e+00   2.124114e-03   2.124114e-03   2.124114e-03   2.124114e-03   2.124114e-03   2.124114e-03
-1.6903698e+00   2.144991e-03   2.144991e-03   2.144991e-03   2.144991e-03   2.144991e-03   2.144991e-03
-1.6882461e+00   2.1658677e-03   2.1658677e-03   2.1658677e-03   2.1658677e-03   2.1658677e-03   2.1658677e-03
-1.6861328e+00   2.1867447e-03   2.1867447e-03   2.1867447e-03   2.1867447e-03   2.1867447e-03   2.1867447e-03
-1.6840297e+00   2.2076217e-03   2.2076217e-03   2.2076217e-03   2.2076217e-03   2.2076217e-03   2.2076217e-03
-1.6819366e+00   2.2284987e-03   2.2284987e-03   2.2284987e-03   2.2284987e-03   2.2284987e-03   2.2284987e-03
-1.6798537e+00   2.2493755e-03   2.2493755e-03   2.2493755e-03   2.2493755e-03   2.2493755e-03   2.2493755e-03
-1.6777807e+00   2.2702524e-03   2.2702524e-03   2.2702524e-03   2.2702524e-03   2.2702524e-03   2.2702524e-03
-1.6757176e+00   2.2911294e-03   2.2911294e-03   2.2911294e-03   2.2911294e-03   2.2911294e-03   2.2911294e-03
