# Neutrino-Ar40 nc cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-4.065512619834558   87065.09786333732   87065.09786333732   87065.09786333732   87065.09786333732   87065.09786333732   87065.09786333732
-4.060020966881844   88811.26331527006   88811.26331527006   88811.26331527006   88811.26331527006   88811.26331527006   88811.26331527006
-4.054559307541739   90557.42876720286   90557.42876720286   90557.42876720286   90557.42876720286   90557.42876720286   90557.42876720286
-4.049127315962527   92303.59421913559   92303.59421913559   92303.59421913559   92303.59421913559   92303.59421913559   92303.59421913559
-4.0437246715739095   94049.7596710684   94049.7596710684   94049.7596710684   94049.7596710684   94049.7596710684   94049.7596710684
-4.038351058973491   95795.92512300119   95795.92512300119   95795.92512300119   95795.92512300119   95795.92512300119   95795.92512300119
-4.0330061678162865   97542.09057493393   97542.09057493393   97542.09057493393   97542.09057493393   97542.09057493393   97542.09057493393
-4.027689692707169   99288.25602686673   99288.25602686673   99288.25602686673   99288.25602686673   99288.25602686673   99288.25602686673
-4.022401333096164   101034.42147879947   101034.42147879947   101034.42147879947   101034.42147879947   101034.42147879947   101034.42147879947
-4.017140793176497   102780.58693073227   102780.58693073227   102780.58693073227   102780.58693073227   102780.58693073227   102780.58693073227
-4.011907781785306   104526.75238266507   104526.75238266507   104526.75238266507   104526.75238266507   104526.75238266507   104526.75238266507
-4.0067020123069375   106145.10967414686   106145.10967414686   106145.10967414686   106145.10967414686   106145.10967414686   106145.10967414686
-4.001523202578754   107387.9446017232   107387.9446017232   107387.9446017232   107387.9446017232   107387.9446017232   107387.9446017232
-3.996371074799364   108630.77952929947   108630.77952929947   108630.77952929947   108630.77952929947   108630.77952929947   108630.77952929947
-3.991245355439195   109873.6144568758   109873.6144568758   109873.6144568758   109873.6144568758   109873.6144568758   109873.6144568758
-3.9861457751533633   111116.44938445208   111116.44938445208   111116.44938445208   111116.44938445208   111116.44938445208   111116.44938445208
-3.981072068696742   112359.28431202841   112359.28431202841   112359.28431202841   112359.28431202841   112359.28431202841   112359.28431202841
-3.9760239748411754   113602.11923960473   113602.11923960473   113602.11923960473   113602.11923960473   113602.11923960473   113602.11923960473
-3.9710012362947777   114844.95416718101   114844.95416718101   114844.95416718101   114844.95416718101   114844.95416718101   114844.95416718101
-3.9660035996232392   116087.78909475733   116087.78909475733   116087.78909475733   116087.78909475733   116087.78909475733   116087.78909475733
-3.961030815173098   117330.62402233362   117330.62402233362   117330.62402233362   117330.62402233362   117330.62402233362   117330.62402233362
-3.956082636996903   118573.45894990994   118573.45894990994   118573.45894990994   118573.45894990994   118573.45894990994   118573.45894990994
-3.9511588227802257   119816.29387748627   119816.29387748627   119816.29387748627   119816.29387748627   119816.29387748627   119816.29387748627
