# Neutrino-Ar40 nc cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-4.073838143424906   0.0012935202033245825   0.0012935202033245825   0.0012935202033245825   0.0012935202033245825   0.0012935202033245825   0.0012935202033245825
-4.0683940962427565   0.0013260246588497092   0.0013260246588497092   0.0013260246588497092   0.0013260246588497092   0.0013260246588497092   0.0013260246588497092
-4.062979526307216   0.001358529114374836   0.001358529114374836   0.001358529114374836   0.001358529114374836   0.001358529114374836   0.001358529114374836
-4.057594116122608   0.0013910335698999628   0.0013910335698999628   0.0013910335698999628   0.0013910335698999628   0.0013910335698999628   0.0013910335698999628
-4.0522375532953525   0.0014235380254250907   0.0014235380254250907   0.0014235380254250907   0.0014235380254250907   0.0014235380254250907   0.0014235380254250907
-4.046909530425223   0.0014560424809502187   0.0014560424809502187   0.0014560424809502187   0.0014560424809502187   0.0014560424809502187   0.0014560424809502187
-4.041609744999494   0.0014885469364753455   0.0014885469364753455   0.0014885469364753455   0.0014885469364753455   0.0014885469364753455   0.0014885469364753455
-4.036337899289877   0.0015210513920004723   0.0015210513920004723   0.0015210513920004723   0.0015210513920004723   0.0015210513920004723   0.0015210513920004723
-4.031093700252151   0.0015535558475256001   0.0015535558475256001   0.0015535558475256001   0.0015535558475256001   0.0015535558475256001   0.0015535558475256001
-4.025876859428425   0.001586060303050727   0.001586060303050727   0.001586060303050727   0.001586060303050727   0.001586060303050727   0.001586060303050727
-4.020687092851925   0.0016177114376404891   0.0016177114376404891   0.0016177114376404891   0.0016177114376404891   0.0016177114376404891   0.0016177114376404891
-4.015524120954245   0.0016396712844643177   0.0016396712844643177   0.0016396712844643177   0.0016396712844643177   0.0016396712844643177   0.0016396712844643177
-4.0103876684749755   0.001661631131288146   0.001661631131288146   0.001661631131288146   0.001661631131288146   0.001661631131288146   0.001661631131288146
-4.005277464373647   0.0016835909781119753   0.0016835909781119753   0.0016835909781119753   0.0016835909781119753   0.0016835909781119753   0.0016835909781119753
-4.000193241743904   0.0017055508249358045   0.0017055508249358045   0.0017055508249358045   0.0017055508249358045   0.0017055508249358045   0.0017055508249358045
-3.995134737729864   0.0017275106717596328   0.0017275106717596328   0.0017275106717596328   0.0017275106717596328   0.0017275106717596328   0.0017275106717596328
-3.99010169344456   0.0017494705185834613   0.0017494705185834613   0.0017494705185834613   0.0017494705185834613   0.0017494705185834613   0.0017494705185834613
-3.9850938538904455   0.0017714303654072895   0.0017714303654072895   0.0017714303654072895   0.0017714303654072895   0.0017714303654072895   0.0017714303654072895
-3.9801109678818674   0.001793390212231119   0.001793390212231119   0.001793390212231119   0.001793390212231119   0.001793390212231119   0.001793390212231119
-3.9751527879694692   0.001815350059054948   0.001815350059054948   0.001815350059054948   0.001815350059054948   0.001815350059054948   0.001815350059054948
-3.97021907036645   0.0018373099058787766   0.0018373099058787766   0.0018373099058787766   0.0018373099058787766   0.0018373099058787766   0.0018373099058787766
-3.965309574876644   0.0018592697527026049   0.0018592697527026049   0.0018592697527026049   0.0018592697527026049   0.0018592697527026049   0.0018592697527026049
-3.9604240648243465   0.001881229599526434   0.001881229599526434   0.001881229599526434   0.001881229599526434   0.001881229599526434   0.001881229599526434
-3.955562306985854   0.0018998010048094027   0.0018998010048094027   0.0018998010048094027   0.0018998010048094027   0.0018998010048094027   0.0018998010048094027
-3.950724071522658   0.0019124560835924555   0.0019124560835924555   0.0019124560835924555   0.0019124560835924555   0.0019124560835924555   0.0019124560835924555
-3.945909131916244   0.0019251111623755086   0.0019251111623755086   0.0019251111623755086   0.0019251111623755086   0.0019251111623755086   0.0019251111623755086
-3.9411172649044555   0.0019377662411585617   0.0019377662411585617   0.0019377662411585617   0.0019377662411585617   0.0019377662411585617   0.0019377662411585617
-3.9363482504193756   0.0019504213199416152   0.0019504213199416152   0.0019504213199416152   0.0019504213199416152   0.0019504213199416152   0.0019504213199416152
-3.9316018715266847   0.001963076398724669   0.001963076398724669   0.001963076398724669   0.001963076398724669   0.001963076398724669   0.001963076398724669
-3.9268779143664436   0.001975731477507722   0.001975731477507722   0.001975731477507722   0.001975731477507722   0.001975731477507722   0.001975731477507722
-3.922176168095276   0.0019883865562907747   0.0019883865562907747   0.0019883865562907747   0.0019883865562907747   0.0019883865562907747   0.0019883865562907747
-3.9174964248299   0.0020010416350738284   0.0020010416350738284   0.0020010416350738284   0.0020010416350738284   0.0020010416350738284   0.0020010416350738284
-3.9128384795919784   0.0020136967138568813   0.0020136967138568813   0.0020136967138568813   0.0020136967138568813   0.0020136967138568813   0.0020136967138568813
-3.9082021302542405   0.002026351792639935   0.002026351792639935   0.002026351792639935   0.002026351792639935   0.002026351792639935   0.002026351792639935
-3.9035871774878563   0.002039006871422988   0.002039006871422988   0.002039006871422988   0.002039006871422988   0.002039006871422988   0.002039006871422988
